time 	 p1 	 p2 	 dp
1588992510.924032 	 -0.669191 	 -0.792424 	 -0.123233
1588992511.048141 	 1.736960 	 0.960469 	 -0.776491
1588992511.073098 	 1.894797 	 1.007770 	 -0.887027
1588992511.209168 	 2.293623 	 1.134737 	 -1.158886
1588992511.332580 	 7.406414 	 7.141774 	 -0.264639
1588992511.447747 	 10.030400 	 9.983348 	 -0.047053
1588992511.473129 	 9.570829 	 9.548423 	 -0.022406
1588992511.603181 	 8.384558 	 8.353190 	 -0.031368
1588992511.717766 	 6.893566 	 6.833319 	 -0.060247
1588992511.839483 	 5.938325 	 5.882311 	 -0.056015
1588992511.894923 	 5.542487 	 5.487468 	 -0.055019
1588992511.999232 	 5.361994 	 5.367223 	 0.005228
1588992512.113362 	 4.981591 	 4.934290 	 -0.047301
1588992512.237080 	 4.573554 	 4.501357 	 -0.072197
1588992512.352384 	 4.253398 	 4.192404 	 -0.060994
1588992512.377413 	 4.145849 	 4.096805 	 -0.049044
1588992512.507527 	 3.886189 	 3.835900 	 -0.050289
1588992512.622121 	 3.536158 	 3.454501 	 -0.081657
1588992512.737401 	 0.580314 	 0.797403 	 0.217089
1588992512.860971 	 -0.923374 	 -0.490690 	 0.432684
1588992512.895888 	 -1.391410 	 -0.698070 	 0.693340
1588992513.023454 	 -1.694388 	 -0.923374 	 0.771014
1588992513.147857 	 -5.895505 	 -6.163879 	 -0.268374
1588992513.173151 	 -7.793539 	 -7.669808 	 0.123731
1588992513.310220 	 -8.398997 	 -8.270537 	 0.128461
1588992513.433712 	 -6.862198 	 -6.908006 	 -0.045808
1588992513.548632 	 -6.093922 	 -6.070521 	 0.023402
1588992513.573718 	 -5.959487 	 -6.000564 	 -0.041078
1588992513.703765 	 -5.413279 	 -5.472531 	 -0.059251
1588992513.818844 	 -4.399285 	 -4.365925 	 0.033360
1588992513.933008 	 -3.055924 	 -3.146294 	 -0.090371
1588992514.055694 	 -1.664016 	 -1.737209 	 -0.073193
1588992514.080759 	 -1.426015 	 -1.484270 	 -0.058255
1588992514.209774 	 -1.068017 	 -1.138969 	 -0.070952
1588992514.322950 	 -1.118804 	 -1.155898 	 -0.037094
1588992514.436674 	 -0.271859 	 -0.192442 	 0.079417
1588992514.550794 	 0.736658 	 0.536747 	 -0.199911
1588992514.584938 	 0.966444 	 0.612678 	 -0.353765
1588992514.711149 	 1.479291 	 0.677656 	 -0.801635
1588992514.825052 	 1.844757 	 0.945780 	 -0.898977
1588992514.939498 	 3.592920 	 2.601332 	 -0.991588
1588992514.995008 	 8.661147 	 8.561067 	 -0.100080
1588992515.098383 	 10.070233 	 9.983348 	 -0.086885
1588992515.213725 	 9.932063 	 9.673647 	 -0.258415
1588992515.338931 	 7.895112 	 7.823413 	 -0.071699
1588992515.455075 	 6.249519 	 6.005045 	 -0.244474
1588992515.480563 	 5.685387 	 5.669952 	 -0.015435
1588992515.611764 	 4.644257 	 4.572060 	 -0.072197
1588992515.727888 	 3.871749 	 3.812498 	 -0.059251
1588992515.844551 	 3.527942 	 3.528938 	 0.000996
1588992515.870137 	 3.488110 	 3.488856 	 0.000747
1588992516.001097 	 2.977005 	 2.924724 	 -0.052281
1588992516.117361 	 1.882847 	 1.792726 	 -0.090122
1588992516.242929 	 0.254681 	 0.312190 	 0.057509
1588992516.350290 	 -0.764292 	 -0.368951 	 0.395341
1588992516.384962 	 -1.006276 	 -0.530772 	 0.475504
1588992516.512301 	 -1.532070 	 -0.820058 	 0.712012
1588992516.637300 	 -5.459336 	 -4.346756 	 1.112580
1588992516.753090 	 -7.209241 	 -7.114389 	 0.094852
1588992516.787626 	 -6.859459 	 -6.789752 	 0.069707
1588992516.915549 	 -6.036414 	 -5.999817 	 0.036596
1588992517.030932 	 -5.642069 	 -5.616427 	 0.025642
1588992517.147109 	 -4.964662 	 -5.038104 	 -0.073442
1588992517.172518 	 -4.878275 	 -4.933543 	 -0.055268
1588992517.303228 	 -4.160288 	 -4.093319 	 0.066969
1588992517.419163 	 -3.246125 	 -3.169696 	 0.076429
1588992517.535476 	 -3.607857 	 -3.466202 	 0.141655
1588992517.652228 	 -6.265950 	 -6.058322 	 0.207629
1588992517.687390 	 -5.132458 	 -5.006736 	 0.125722
1588992517.815228 	 -3.619807 	 -3.688021 	 -0.068214
1588992517.930773 	 -3.508026 	 -3.725115 	 -0.217089
1588992518.047295 	 -6.511669 	 -7.293139 	 -0.781470
1588992518.072799 	 0.241984 	 0.378412 	 0.136427
1588992518.202732 	 1.330914 	 0.740392 	 -0.590521
1588992518.317801 	 1.949567 	 0.863127 	 -1.086440
1588992518.442308 	 2.301590 	 1.293820 	 -1.007770
1588992518.548661 	 8.468705 	 8.953420 	 0.484716
1588992518.582986 	 9.951730 	 9.949739 	 -0.001992
1588992518.718720 	 10.170562 	 10.128986 	 -0.041575
1588992518.842523 	 9.106528 	 9.050264 	 -0.056264
1588992518.949047 	 7.826650 	 7.767398 	 -0.059251
1588992518.983507 	 6.941614 	 6.890579 	 -0.051036
1588992519.111487 	 6.360055 	 6.325451 	 -0.034605
1588992519.225481 	 5.586552 	 5.541740 	 -0.044812
1588992519.341012 	 5.061257 	 5.017939 	 -0.043318
1588992519.370720 	 4.991549 	 4.903170 	 -0.088379
1588992519.496037 	 4.753548 	 4.701268 	 -0.052281
1588992519.610568 	 4.458536 	 4.421940 	 -0.036596
1588992519.734096 	 4.236718 	 4.166512 	 -0.070205
1588992519.849110 	 3.693995 	 3.622545 	 -0.071450
1588992519.874418 	 3.485371 	 3.428858 	 -0.056513
1588992520.004064 	 2.825640 	 2.744730 	 -0.080910
1588992520.119216 	 0.017178 	 0.422975 	 0.405797
1588992520.234419 	 -1.191499 	 -0.674917 	 0.516582
1588992520.349381 	 -2.232629 	 -1.179051 	 1.053578
1588992520.383701 	 -2.396193 	 -1.401119 	 0.995073
1588992520.510577 	 -10.268401 	 -10.323420 	 -0.055019
1588992520.634924 	 -10.323420 	 -10.261928 	 0.061492
1588992520.750913 	 -6.838049 	 -7.166172 	 -0.328123
1588992520.776046 	 -5.347306 	 -5.602734 	 -0.255428
1588992520.905840 	 -3.736816 	 -3.726609 	 0.010207
1588992521.021047 	 -2.366816 	 -2.262006 	 0.104810
1588992521.135904 	 -0.880056 	 -0.885284 	 -0.005228
1588992521.250474 	 -0.885035 	 -0.936569 	 -0.051534
1588992521.284859 	 -0.971423 	 -1.061544 	 -0.090122
1588992521.411651 	 -1.199217 	 -1.202951 	 -0.003734
1588992521.526182 	 -0.395341 	 -0.516831 	 -0.121490
1588992521.641349 	 1.798451 	 1.939609 	 0.141158
1588992521.666617 	 2.744232 	 2.294868 	 -0.449364
1588992521.795612 	 2.471128 	 1.251497 	 -1.219631
1588992521.918219 	 2.731286 	 1.432736 	 -1.298550
1588992522.032001 	 9.598961 	 9.928826 	 0.329865
1588992522.146069 	 11.431519 	 11.339904 	 -0.091615
1588992522.171121 	 11.302810 	 11.228621 	 -0.074189
1588992522.307102 	 16.646879 	 16.432778 	 -0.214101
1588992522.431204 	 17.162216 	 17.074833 	 -0.087383
1588992522.554139 	 20.683188 	 21.132054 	 0.448866
1588992522.579031 	 22.244385 	 21.625732 	 -0.618653
1588992522.714644 	 20.502944 	 20.351082 	 -0.151863
1588992522.829391 	 18.814282 	 18.760010 	 -0.054272
1588992522.944813 	 14.319398 	 14.263632 	 -0.055766
1588992522.970358 	 13.716927 	 13.493614 	 -0.223313
1588992523.100078 	 7.182105 	 7.153724 	 -0.028381
1588992523.215033 	 9.483695 	 9.475977 	 -0.007718
1588992523.339710 	 12.719364 	 12.678535 	 -0.040829
1588992523.455612 	 11.582884 	 11.476829 	 -0.106055
1588992523.480971 	 10.904979 	 10.843736 	 -0.061243
1588992523.612163 	 10.953774 	 10.943816 	 -0.009958
1588992523.728160 	 19.746868 	 19.790684 	 0.043816
1588992523.844285 	 25.212677 	 25.198486 	 -0.014190
1588992523.869996 	 27.298422 	 25.831330 	 -1.467092
1588992524.001436 	 29.398607 	 29.341597 	 -0.057011
1588992524.121228 	 29.993112 	 29.959254 	 -0.033858
1588992524.240899 	 27.764715 	 27.525469 	 -0.239246
1588992524.270553 	 25.459640 	 25.129028 	 -0.330612
1588992524.391497 	 16.901560 	 16.637419 	 -0.264141
1588992524.513420 	 7.774867 	 8.346219 	 0.571352
1588992524.626736 	 2.106907 	 1.979691 	 -0.127216
1588992524.740953 	 0.090122 	 0.280821 	 0.190700
1588992524.770757 	 -0.193936 	 -0.009211 	 0.184725
1588992524.892565 	 -0.112279 	 -0.086885 	 0.025393
1588992525.015454 	 -0.191197 	 -0.141904 	 0.049293
1588992525.129173 	 -0.253187 	 -0.177505 	 0.075682
1588992525.243024 	 -0.183729 	 -0.109789 	 0.073940
1588992525.268480 	 -0.101325 	 -0.087134 	 0.014190
1588992525.397045 	 0.332604 	 0.275095 	 -0.057509
1588992525.510490 	 2.451461 	 0.732177 	 -1.719284
1588992525.632872 	 16.385725 	 16.787539 	 0.401813
1588992525.746896 	 21.910287 	 21.635441 	 -0.274846
1588992525.772315 	 23.581274 	 23.333315 	 -0.247959
1588992525.901307 	 27.386303 	 27.496590 	 0.110287
1588992526.014262 	 29.894775 	 29.759841 	 -0.134934
1588992526.136995 	 30.406626 	 30.292107 	 -0.114519
1588992526.258282 	 30.231362 	 30.125058 	 -0.106304
1588992526.283583 	 30.027966 	 29.926392 	 -0.101574
1588992526.410001 	 28.340050 	 28.324117 	 -0.015933
1588992526.523185 	 27.046729 	 26.946898 	 -0.099831
1588992526.638107 	 26.918517 	 26.834619 	 -0.083898
1588992526.721672 	 26.840345 	 26.728813 	 -0.111532
1588992526.791763 	 26.574212 	 26.498779 	 -0.075433
1588992526.914331 	 26.517450 	 26.450481 	 -0.066969
1588992527.028206 	 26.350401 	 26.306585 	 -0.043816
1588992527.141773 	 26.107670 	 26.015308 	 -0.092362
1588992527.167145 	 26.048170 	 25.941368 	 -0.106802
1588992527.299949 	 25.896307 	 25.818633 	 -0.077674
1588992527.412890 	 23.864834 	 23.770231 	 -0.094603
1588992527.535406 	 19.557662 	 19.488950 	 -0.068712
1588992527.649653 	 20.562694 	 20.552238 	 -0.010456
1588992527.675133 	 21.651125 	 21.645150 	 -0.005975
1588992527.801425 	 23.630567 	 23.601439 	 -0.029128
1588992527.914484 	 24.722484 	 24.671448 	 -0.051036
1588992528.037274 	 24.126983 	 24.083167 	 -0.043816
1588992528.151231 	 24.343823 	 24.265403 	 -0.078421
1588992528.176535 	 24.026655 	 23.890476 	 -0.136178
1588992528.303642 	 23.632559 	 23.572063 	 -0.060496
1588992528.417225 	 23.576046 	 23.486173 	 -0.089873
1588992528.540512 	 23.273814 	 23.173486 	 -0.100329
1588992528.655144 	 22.568774 	 22.535414 	 -0.033360
1588992528.680674 	 22.346955 	 22.278990 	 -0.067965
1588992528.807385 	 22.551098 	 22.515248 	 -0.035850
1588992528.921242 	 23.566835 	 23.438623 	 -0.128212
1588992529.035849 	 22.840882 	 22.740055 	 -0.100827
1588992529.151592 	 21.824149 	 21.873940 	 0.049791
1588992529.185175 	 21.469139 	 21.397191 	 -0.071948
1588992529.312527 	 20.404856 	 20.430250 	 0.025393
1588992529.426199 	 19.261654 	 19.126970 	 -0.134685
1588992529.541137 	 17.963354 	 17.942192 	 -0.021161
1588992529.566701 	 17.681039 	 17.631248 	 -0.049791
1588992529.697941 	 15.931133 	 16.031462 	 0.100329
1588992529.812093 	 9.936544 	 10.182761 	 0.246217
1588992529.935412 	 6.787262 	 6.788507 	 0.001245
1588992530.049347 	 6.603284 	 6.626686 	 0.023402
1588992530.074912 	 3.664121 	 4.312400 	 0.648279
1588992530.203390 	 -0.920636 	 -0.520316 	 0.400320
1588992530.316434 	 -2.823400 	 -1.322947 	 1.500452
1588992530.439286 	 -10.899502 	 -10.583329 	 0.316173
1588992530.560409 	 -15.898022 	 -15.212151 	 0.685871
1588992530.585679 	 -16.951102 	 -16.972263 	 -0.021161
1588992530.711469 	 -13.702239 	 -13.762735 	 -0.060496
1588992530.834239 	 -7.289405 	 -7.354382 	 -0.064977
1588992530.948758 	 -2.089231 	 -2.122093 	 -0.032862
1588992530.974126 	 -1.027189 	 -1.038641 	 -0.011452
1588992531.103753 	 -0.342562 	 -0.439904 	 -0.097341
1588992531.217500 	 -0.378163 	 -0.422726 	 -0.044563
1588992531.340501 	 -0.668942 	 -0.706286 	 -0.037343
1588992531.454727 	 -0.750849 	 -0.766284 	 -0.015435
1588992531.480047 	 -0.634338 	 -0.665457 	 -0.031119
1588992531.606586 	 -0.400818 	 -0.422228 	 -0.021410
1588992531.720814 	 -1.255480 	 -1.300541 	 -0.045061
1588992531.835600 	 1.386680 	 1.379460 	 -0.007220
1588992531.950837 	 2.871448 	 2.153461 	 -0.717986
1588992531.984530 	 3.867019 	 2.539093 	 -1.327926
1588992532.111568 	 4.965907 	 2.470879 	 -2.495028
1588992532.221908 	 17.668591 	 17.646185 	 -0.022406
1588992532.332223 	 19.891760 	 19.803879 	 -0.087881
1588992532.450609 	 18.811295 	 18.678353 	 -0.132942
1588992532.474863 	 18.275045 	 18.123681 	 -0.151365
1588992532.598342 	 16.759158 	 16.639411 	 -0.119747
1588992532.708718 	 15.280614 	 15.146925 	 -0.133689
1588992532.827626 	 13.564815 	 13.372622 	 -0.192193
1588992532.938661 	 11.755659 	 11.697403 	 -0.058255
1588992533.048168 	 11.639397 	 11.620227 	 -0.019170
1588992533.080712 	 11.281399 	 11.064559 	 -0.216840
1588992533.200960 	 8.838403 	 8.702972 	 -0.135432
1588992533.310153 	 7.893370 	 7.734785 	 -0.158584
1588992533.428336 	 5.144906 	 5.276603 	 0.131697
1588992533.538158 	 1.601030 	 1.364772 	 -0.236258
1588992533.647243 	 -1.402115 	 -0.740143 	 0.661972
1588992533.679664 	 -2.147238 	 -1.111335 	 1.035902
1588992533.799585 	 -4.223025 	 -2.430548 	 1.792477
1588992533.909124 	 -10.685650 	 -10.473291 	 0.212359
1588992534.027218 	 -13.003422 	 -13.064665 	 -0.061243
1588992534.137336 	 -9.812564 	 -9.956709 	 -0.144145
1588992534.246723 	 -7.321520 	 -7.407658 	 -0.086138
1588992534.279262 	 -6.691166 	 -6.664776 	 0.026389
1588992534.400109 	 -5.254944 	 -5.134450 	 0.120494
1588992534.509568 	 -3.822456 	 -3.885442 	 -0.062986
1588992534.627888 	 -2.366567 	 -2.245326 	 0.121241
1588992534.738241 	 -1.064283 	 -1.107850 	 -0.043567
1588992534.848538 	 -0.128212 	 -0.187712 	 -0.059500
1588992534.881323 	 0.063732 	 0.024647 	 -0.039086
1588992535.002844 	 1.212660 	 1.026691 	 -0.185969
1588992535.112802 	 2.685976 	 1.450412 	 -1.235564
1588992535.231700 	 4.397791 	 2.533616 	 -1.864176
1588992535.342902 	 14.562378 	 14.498397 	 -0.063981
1588992535.367448 	 15.800432 	 15.762591 	 -0.037841
1588992535.491180 	 17.088526 	 17.044460 	 -0.044065
1588992535.610146 	 16.836334 	 16.785298 	 -0.051036
1588992535.720680 	 15.725745 	 15.638113 	 -0.087632
1588992535.831351 	 13.798086 	 13.731117 	 -0.066969
1588992535.949851 	 12.321036 	 12.268257 	 -0.052778
1588992535.974240 	 12.177140 	 12.101955 	 -0.075184
1588992536.096901 	 10.973691 	 10.885063 	 -0.088628
1588992536.215538 	 8.649695 	 8.526214 	 -0.123482
1588992536.325365 	 5.831275 	 5.732191 	 -0.099084
1588992536.435851 	 3.971580 	 3.898388 	 -0.073193
1588992536.545929 	 2.676018 	 2.765891 	 0.089873
1588992536.578780 	 2.135288 	 2.117114 	 -0.018174
1588992536.698781 	 0.182235 	 0.294016 	 0.111781
1588992536.807764 	 -1.112829 	 -0.593758 	 0.519071
1588992536.926217 	 -1.743432 	 -0.894745 	 0.848688
1588992537.036226 	 -3.701713 	 -3.690510 	 0.011203
1588992537.145330 	 -5.719992 	 -5.768040 	 -0.048048
1588992537.178410 	 -6.371258 	 -6.185787 	 0.185472
1588992537.299740 	 -6.798465 	 -6.866181 	 -0.067716
1588992537.409189 	 -4.153318 	 -4.074897 	 0.078421
1588992537.527523 	 -2.718589 	 -2.832860 	 -0.114270
1588992537.637759 	 -1.317221 	 -1.241539 	 0.075682
1588992537.746896 	 -0.401565 	 -0.436169 	 -0.034605
1588992537.779688 	 -0.436916 	 -0.476749 	 -0.039833
1588992537.900552 	 -0.495919 	 -0.536249 	 -0.040331
1588992538.009821 	 -0.643798 	 -0.653507 	 -0.009709
1588992538.128158 	 0.338828 	 0.254681 	 -0.084147
1588992538.238390 	 0.890263 	 0.734666 	 -0.155597
1588992538.348726 	 2.180349 	 1.200212 	 -0.980136
1588992538.381877 	 2.855764 	 1.488502 	 -1.367261
1588992538.503189 	 4.776701 	 3.080321 	 -1.696380
1588992538.611530 	 12.910561 	 12.763429 	 -0.147132
1588992538.728986 	 14.483211 	 14.430432 	 -0.052778
1588992538.837989 	 13.816758 	 13.750536 	 -0.066222
1588992538.946411 	 12.865501 	 12.800772 	 -0.064728
1588992538.978979 	 12.373316 	 12.258050 	 -0.115266
1588992539.099538 	 11.512181 	 11.463883 	 -0.048297
1588992539.208619 	 11.350609 	 11.287623 	 -0.062986
1588992539.325913 	 11.537823 	 11.492762 	 -0.045061
1588992539.434992 	 10.707558 	 10.653286 	 -0.054272
1588992539.543857 	 10.065503 	 10.024674 	 -0.040829
1588992539.576647 	 9.986335 	 9.919615 	 -0.066720
1588992539.696841 	 9.415481 	 9.381623 	 -0.033858
1588992539.813978 	 8.634011 	 8.554345 	 -0.079666
1588992539.922706 	 7.585412 	 7.515705 	 -0.069707
1588992540.032045 	 6.529345 	 6.416817 	 -0.112528
1588992540.148825 	 0.030373 	 0.219080 	 0.188708
1588992540.172919 	 -0.212608 	 -0.062986 	 0.149622
1588992540.299748 	 -1.152662 	 -0.668942 	 0.483720
1588992540.412241 	 -1.848491 	 -1.055570 	 0.792922
1588992540.534628 	 -6.415074 	 -6.314497 	 0.100578
1588992540.649021 	 -8.289457 	 -8.146308 	 0.143149
1588992540.674483 	 -8.712930 	 -8.500820 	 0.212110
1588992540.802942 	 -6.732990 	 -6.574406 	 0.158584
1588992540.915040 	 -4.489407 	 -4.576292 	 -0.086885
1588992541.040543 	 -4.017388 	 -4.013654 	 0.003734
1588992541.155496 	 -2.696183 	 -2.795019 	 -0.098835
1588992541.181077 	 -2.178606 	 -2.304079 	 -0.125473
1588992541.309771 	 -1.631154 	 -1.635635 	 -0.004481
1588992541.422716 	 -1.428255 	 -1.478046 	 -0.049791
1588992541.536521 	 -1.353818 	 -1.391410 	 -0.037592
1588992541.650543 	 -1.318466 	 -1.388920 	 -0.070454
1588992541.684398 	 -0.118254 	 -0.187961 	 -0.069707
1588992541.810340 	 0.243478 	 0.175513 	 -0.067965
1588992541.918427 	 0.533262 	 0.375673 	 -0.157589
1588992542.034912 	 1.625677 	 0.945033 	 -0.680643
1588992542.143669 	 3.117913 	 1.717541 	 -1.400372
1588992542.167571 	 3.494831 	 1.778286 	 -1.716545
1588992542.289441 	 11.354343 	 11.908019 	 0.553676
1588992542.407515 	 14.410516 	 14.298486 	 -0.112030
1588992542.516713 	 13.098771 	 13.070640 	 -0.028132
1588992542.634248 	 11.294594 	 11.264719 	 -0.029875
1588992542.749957 	 9.862853 	 9.814307 	 -0.048546
1588992542.773904 	 9.615641 	 9.115739 	 -0.499902
1588992542.895516 	 7.471391 	 7.197042 	 -0.274348
1588992543.013475 	 5.670201 	 5.645305 	 -0.024896
1588992543.122336 	 4.699027 	 4.545422 	 -0.153605
1588992543.232351 	 4.164770 	 4.136887 	 -0.027883
1588992543.350201 	 4.322109 	 4.272816 	 -0.049293
1588992543.374335 	 4.370904 	 4.303935 	 -0.066969
1588992543.495918 	 3.442053 	 3.395000 	 -0.047053
1588992543.613885 	 1.322200 	 1.287098 	 -0.035103
1588992543.722874 	 -0.451605 	 -0.186716 	 0.264888
1588992543.832790 	 -1.618457 	 -0.884786 	 0.733671
1588992543.951378 	 -2.636932 	 -1.538293 	 1.098639
1588992543.975928 	 -3.437323 	 -2.863232 	 0.574090
1588992544.097892 	 -8.372857 	 -8.303897 	 0.068961
1588992544.207662 	 -8.203817 	 -8.161992 	 0.041824
1588992544.325462 	 -5.875838 	 -5.850942 	 0.024896
1588992544.435046 	 -3.874488 	 -3.868015 	 0.006473
1588992544.544078 	 -2.222920 	 -2.405404 	 -0.182484
1588992544.576708 	 -1.764345 	 -1.751897 	 0.012448
1588992544.697984 	 -0.565626 	 -0.590272 	 -0.024647
1588992544.815681 	 0.057260 	 -0.033858 	 -0.091118
1588992544.924850 	 0.120494 	 0.054272 	 -0.066222
1588992545.034721 	 0.196426 	 0.145141 	 -0.051285
1588992545.143903 	 0.137921 	 0.088130 	 -0.049791
1588992545.176670 	 0.149622 	 0.088877 	 -0.060745
1588992545.297266 	 0.328123 	 0.253436 	 -0.074687
1588992545.414222 	 1.305769 	 0.806117 	 -0.499653
1588992545.523212 	 3.042729 	 1.453649 	 -1.589080
1588992545.632921 	 6.722534 	 4.222527 	 -2.500007
1588992545.751590 	 15.655540 	 15.480027 	 -0.175513
1588992545.775928 	 15.859185 	 16.032707 	 0.173522
1588992545.899071 	 15.317459 	 15.302273 	 -0.015186
1588992546.009541 	 12.238632 	 12.300372 	 0.061741
1588992546.129041 	 9.326853 	 9.374652 	 0.047799
1588992546.246724 	 6.505694 	 6.496234 	 -0.009460
1588992546.271424 	 6.310513 	 5.922890 	 -0.387623
1588992546.402055 	 4.593470 	 4.581520 	 -0.011950
1588992546.519049 	 3.763205 	 3.732583 	 -0.030621
1588992546.636819 	 3.106710 	 3.079076 	 -0.027634
1588992546.755682 	 1.521116 	 1.518128 	 -0.002987
1588992546.789523 	 1.015737 	 1.015239 	 -0.000498
1588992546.910184 	 0.105557 	 0.201903 	 0.096346
1588992547.037129 	 -1.732229 	 -0.930594 	 0.801635
1588992547.154853 	 -3.707688 	 -2.218439 	 1.489249
1588992547.179301 	 -9.340546 	 -8.984789 	 0.355757
1588992547.309535 	 -12.587667 	 -12.422112 	 0.165555
1588992547.426665 	 -13.498095 	 -13.490627 	 0.007469
1588992547.537409 	 -12.647665 	 -12.682021 	 -0.034356
1588992547.647780 	 -11.995900 	 -12.012331 	 -0.016431
1588992547.680605 	 -11.498737 	 -11.515168 	 -0.016431
1588992547.802210 	 -8.313357 	 -8.325805 	 -0.012448
1588992547.912338 	 -5.790944 	 -5.778994 	 0.011950
1588992548.030111 	 -3.318820 	 -3.316082 	 0.002739
1588992548.148953 	 -1.358548 	 -1.533563 	 -0.175015
1588992548.173413 	 -1.073494 	 -1.133990 	 -0.060496
1588992548.304385 	 0.000996 	 -0.046306 	 -0.047301
1588992548.421356 	 1.790983 	 1.035902 	 -0.755081
1588992548.539271 	 4.190661 	 2.017532 	 -2.173129
1588992548.620419 	 6.696643 	 5.539002 	 -1.157641
1588992548.684611 	 17.209269 	 16.738495 	 -0.470774
1588992548.803567 	 19.926364 	 19.928854 	 0.002490
1588992548.913471 	 20.148432 	 20.118807 	 -0.029626
1588992549.031417 	 19.609196 	 19.484469 	 -0.124726
1588992549.158214 	 18.745819 	 18.612380 	 -0.133440
1588992549.182531 	 18.396287 	 18.359690 	 -0.036596
1588992549.312028 	 17.902858 	 17.804271 	 -0.098586
1588992549.428853 	 17.633488 	 17.564528 	 -0.068961
1588992549.540192 	 17.378060 	 17.308602 	 -0.069458
1588992549.593353 	 17.171179 	 17.072592 	 -0.098586
1588992549.691427 	 16.583645 	 16.561488 	 -0.022157
1588992549.810554 	 16.224900 	 16.194030 	 -0.030870
1588992549.921120 	 16.045902 	 16.013786 	 -0.032115
1588992550.032316 	 15.852215 	 15.768815 	 -0.083400
